id,post_date,post_status,post_title,post_content,post_excerpt,post_type,ping_status,comment_status,post_categories,actividad_destino
4224,28/04/14 20:53,publish,Nuevos miembros a  bordo ,"<b>Los Cabos, Baja California Sur, abril 2014.-</b>åÊEl ComitÌ© TÌ©cnico del Fideicomiso de Turismo de Los Cabos (Fiturca) anunciÌ_ la contrataciÌ_n del Sr. Brian McCallen como representante de Relaciones PÌ¼blicas para el Mercado golfÌ_stico en EU y CanadÌÁ, y a la Sra. Nubia Sarabia como Coordinadora de las acciones de promociÌ_n (ejecucion, evaluaciÌ_n y acciÌ_n) de las propuestas de golf para Los Cabos, quienes trabajaran conjuntamente.
El objetivo es representar, de manera neutral, los 14 campos de golf, con los que hasta el momento cuenta el destino.
AdemÌÁs de continuar con el impulso de Los Cabos, Baja California Sur, que en tan sÌ_lo unos aÌ±os, se ha convertido en uno de los mejores destinos de golf åÊen el mundo.",,post,open,open,Noticias:noticias,
4221,28/04/14 20:52,publish,Nuevos miembros a  bordo ,"<b>Los Cabos, Baja California Sur, abril 2014.-</b>åÊEl ComitÌ© TÌ©cnico del Fideicomiso de Turismo de Los Cabos (Fiturca) anunciÌ_ la contrataciÌ_n del Sr. Brian McCallen como representante de Relaciones PÌ¼blicas para el Mercado golfÌ_stico en EU y CanadÌÁ, y a la Sra. Nubia Sarabia como Coordinadora de las acciones de promociÌ_n (ejecucion, evaluaciÌ_n y acciÌ_n) de las propuestas de golf para Los Cabos, quienes trabajaran conjuntamente.
El objetivo es representar, de manera neutral, los 14 campos de golf, con los que hasta el momento cuenta el destino.
AdemÌÁs de continuar con el impulso de Los Cabos, Baja California Sur, que en tan sÌ_lo unos aÌ±os, se ha convertido en uno de los mejores destinos de golf åÊen el mundo.",,post,open,open,Noticias:noticias,
4099,11/02/14 17:56,publish,VIP SUMMIT,,,eventos,closed,closed,,
4217,24/04/14 23:55,publish,Fiturca anuncia nuevos vuelos hacia Los Cabos,"<b>Los Cabos, Baja California Sur, 14 abril 2014.- </b>Con el objetivo de incrementar la llegada de turistas y mantener su crecimiento econÌ_mico, Los Cabos,åÊ Baja California Sur fortalece su conectividad aÌ©rea e incrementa el nÌ¼mero de frecuencias.
El Fideicomiso de Turismo de Los Cabos (FITURCA) anunciÌ_ que el pasado del 30 marzo Volaris iniciÌ_ operaciones a Los Cabos volando desde Monterrey, Nuevo LeÌ_n.
La lÌ_nea aÌ©rea informÌ_ que con esta acciÌ_n ampliarÌÁ sus vuelos a las mejores playas del paÌ_s, y se posiciona como la aerolÌ_nea con mÌÁs rutas a nivel nacional.
Volaris ofrece este vuelo dominical que se suma a la frecuencia de los jueves y que sale de Monterrey a las 13:35 hrs. y llega a San JosÌ© del Cabo a las 14:35 hrs.
La salida de San JosÌ© del Cabo, B.C.S. es a las 15:00 hrs y el arribo a Monterrey serÌÁ a las 17:40 hrs.
Por otra parte, FITURCA anunciÌ_ que AeromÌ©xico incremento el nÌ¼mero de frecuencias a Los Cabos desde la Ciudad de MÌ©xico con motivo de la temporada vacacional de Semana Santa. El aumento es desde el pasado 8 de abril hasta el 21 del mismo mes.
La frecuencia del vuelo Ciudad de MÌ©xico-Los Cabos registra dos vuelos diarios, mÌÁs uno de temporada.
De esta manera Los Cabos demuestra que es un caso de Ì©xito al lograr una conectividad aÌ©rea robusta con estrategias para generar mÌÁs turismo domÌ©stico y extranjero.
&nbsp;
&nbsp;
&nbsp;",,press-release,closed,closed,,
4216,24/04/14 23:39,publish,46 paÌ_ses presentes en el Ford Ironman Los Cabos 2014,"<ul>
	<li>Por segundo aÌ±o consecutivo se realizÌ_ en este destino</li>
	<li>La belleza de sus paisajes y el clima excepcional del destino,åÊ el marco perfecto para este triatlÌ_n</li>
</ul>
<b>Los Cabos, Baja California Sur, 01 abril 2014.- </b>Con la participaciÌ_n de mÌÁs de 1,200 atletas de 46 paÌ_sesåÊ tuvo lugar el Segundo Ironman Los Cabos, 2014.
La belleza de sus paisajes y el clima excepcional de Los Cabos, Baja California Sur, fueron el marco perfecto para este triatlÌ_n que arrancÌ_ en playa Palmilla y culminÌ_ en la explanada frente al Palacio Municipal en San JosÌ© del Cabo.
Esta ediciÌ_n constÌ_ en nadar 3.8 kilÌ_metros en el mar para luego subir a una bicicleta y pedalear 180 kilÌ_metros y al terminar, correr 42.2 kilÌ_metros bajo el sol,
Cabe destacar que en AmÌ©rica sÌ_lo Estados Unidos, CanadÌÁ, Brasil y MÌ©xico han organizado esta competencia.
En esta ocasiÌ_n el ganador absoluto, en la categorÌ_a varonil,åÊ fue Daniel Fontana, de Italia nacido en Argentina con 8 horas 26 minutos.
El primer lugar en la rama femenil, fueåÊ Linsey Corbin de Oregon de Estados Unidos, con 9 horasåÊ y 16 minutos.
<b>Resultados hombres</b>
1.- Daniel FontanaåÊ ITA 8:26:15
2.- Stephen BaylissåÊ GBR 8:32:19
3.- Domenico PassuelloåÊ ITAåÊ 8:34:18
4.- Swen SundbergåÊ DEU 8:38:17
5.- Patrick EvoeåÊ USA 8:40:13
<b>åÊ</b><b>Resultados mujeres</b>
1.- Linsey CorbinåÊ USA 9:16:43
2.- Lisa RibesåÊ USAåÊ 9:20:40
3.- Carrie LesteråÊ AUS 9:26:35
4.- Beth ShuttåÊ USA 9:32:28
5.- Haley Chura USAåÊ 9:33:35
La competencia, que fue patrocinada por el Fideicomiso de Turismo de Los Cabos y el Ayuntamiento del Municipio de Los Cabos, tuvo una bolsa de premios de 75 mil dÌ_lares en efectivo y otorgÌ_ 50 lugares para el mundial de Ironman a celebrarse en Kona, Hawaii el 11 de octubre de este aÌ±o.
As deporte, instancia organizadora del Ironman, dio a conocer que en esta ediciÌ_n Estados Unidos fue el paÌ_s con mÌÁs representantes, al contar con 492 participantes, le siguiÌ_ MÌ©xico con 210, CanadÌÁ con 57, Chile 40, Argentina 26, Brasil 21, Alemania 15, JapÌ_n 14, Francia 13 y Australia con 12.
La categorÌ_a que mÌÁs competidores tuvo fue la varonil 40-44 con 193 atletas, mientras que en la femenil la divisiÌ_n mÌÁs concurrida fue la 30-34 con 35 participantes.
Las actividades del Ford Ironman Los Cabos 2014 iniciaron desde el jueves 27 de marzo con la apertura de la Expo y la entrega de los paquetes de competidor; viernes y sÌÁbado continÌ¼o la Expo, la entrega de paquetes,åÊ entrenamientos de nataciÌ_n; y el registro de bicicletas en Playa Palmilla; el domingo 30 a las 6:50 horas, arrancÌ_ la categorÌ_a elite y a las 7:00 las categorÌ_as por edad; a las 24:00 horas de ese dÌ_a terminÌ_ oficialmente la competencia.
Los resultados completos estÌÁn publicados en <a href=""http://www.ironman.com/"">www.ironman.com</a> y <a href=""http://www.ironmanmexico.com/"">www.ironmanmexico.com</a>
<b>Carrera TRI- CABO</b>
El sÌÁbado 29 de marzo, como parte de las actividades de este evento, se realizÌ_, la primera carrera internacional de niÌ±os TRI CABO, diseÌ±ada especÌ_ficamente para niÌ±os de edades de 6 a 14.
Dicha carrera, que se realizÌ_ en el Hotel El Ganzo Beach Club, contÌ_ con toda la seguridad y la logÌ_stica para crear un entorno de prueba verdadera para los niÌ±os participantes, asÌ_ como para los espectadores. Para obtener informaciÌ_n del evento por favor comunÌ_quese con <a href=""mailto:ironkidzloscabos@gmail.com"">ironkidzloscabos@gmail.com</a>.
Eduardo Segura, Director del Fideicomiso de PromociÌ_n TurÌ_stica de Los Cabos (FITURCA) destacÌ_ que el evento se realizÌ_ de manera exitosa debido a que este destino mexicano cuenta con la infraestructura ideal para la realizaciÌ_n de esta prueba de ‰ÛÏhierro‰Û.
‰ÛÏEste Ironman superÌ_ todas las expectativas planteadas en cuanto al nÌ¼mero de participantes, calidad en su organizaciÌ_n y cobertura de medios, ademÌÁs en el nÌ¼mero de espectadores que pudieron disfrutar de este evento de primer nivel‰Û, concluyÌ_ Segura Vehovec.",,press-release,closed,closed,,
4215,24/04/14 21:07,publish,Todo listo para la segunda ediciÌ_n de Los Cabos Open of Surf,"<ul>
	<li>Del 16 al 22 de junio se realizarÌÁ la segunda ediciÌ_n</li>
	<li>Un hecho histÌ_rico es que habrÌÁ competencia femenil</li>
</ul>
<b>Los Cabos, Baja California Sur, abril 2014.- </b>MÌÁs de 200 surfistas se darÌÁn cita en Los Cabos, Baja california Sur, para deslizarse y hacer giros sobre las olas de la playa Costa Azul.
Del 16 al 22 de junio se realizarÌÁ la segunda ediciÌ_n de Los Cabos Open of Surf, que a diferencia del aÌ±o pasado, en que compitieron sÌ_lo varones, ahora participarÌÁn mujeres de la ASP (AsociaciÌ_n Profesional de Surf); trayendo surfistas como Anastasia Ashely, campeona de Pipeli Pro DivisiÌ_n Mujeres en 2010 y Malia Manual, la participante mÌÁs joven en ganar un US Open of Surf (2008).åÊ Un hecho histÌ_rico contar con las dos divisiones, ya que se es la competencia profesional mÌÁs importante de LatinoamÌ©rica.
En esta ocasiÌ_n se anticipa la asistencia de 144 surfistas en la rama varonil, mientras en la rama femenil se espera que acudan 94 mujeres, con una bolsa de 155 mil dÌ_lares.
Dado el alto nivel de los participantes, se trata de una competencia ‰ÛÏSeis estrellas‰Û para la cual se escogen los puntajes mÌÁs altos obtenidos en diversos torneos alrededor del mundo.
Debido a åÊla belleza natural que ofrece Los Cabos, este evento que se consolida como el mÌÁs atractivo para los amantes del surf, y cuenta con el apoyo y patrocinio del Fideicomiso de Turismo de Los Cabos (FITURCA).
AdemÌÁs de la competencia se incluirÌÁ un impresionante conjunto de actividades como conciertos al aire libre, actividades acuÌÁticas, actividades familiares y ecolÌ_gicas afines a la cultura de sol y playa,åÊ ademÌÁs de una gran feria gastronÌ_mica que mostrarÌÁ lo mejor de la oferta culinaria del destino.
Para el Festival de MÌ¼sica se tiene confirmada la presencia de la agrupaciÌ_n venezolana, Los Amigos Invisibles, que tendrÌÁ a su cargo el cierre de Los Cabos Open of Surf.
Abelardo JuÌÁrez, director de Los Cabos Open of Surf subraya que ‰ÛÏel surf mÌÁs que un deporte, es un estilo de vida que engloba juventud, frescura y naturaleza‰Û.
Comenta que el surf no es un deporte pequeÌ±o, ya que cada vez hay mÌÁs gente interesada en practicarlo, y en Los Cabos hay muchas escuelas de golf.
Detalla que el turismo del surf genera 9 billones de dÌ_lares a nivel mundial e åÊimpacta a 90 paÌ_ses del planeta, entre los que se encuentra MÌ©xico.
‰ÛÏLos Cabos cuenta con 9 puntos para surfear a nivel profesional, dentro de la zona urbana, es decir que son playas de fÌÁcil acceso. Y debido a su situaciÌ_n geogrÌÁfica hay olas durante el invierno y el verano‰Û, concluye.
Cabe destacar que el FITURCA se encuentra listo para recibir a los visitantes, ofrecer lo mejor del destino, su gente y su gastronomÌ_a, para hacer de su estancia un momento Ì¼nico e inolvidable.
Para mayor informaciÌ_n consultar la pÌÁgina <a href=""http://loscabosopenofsurf.com/"">http://loscabosopenofsurf.com/</a>
&nbsp;
&nbsp;
&nbsp;
&nbsp;",,press-release,closed,closed,,
4212,16/04/14 19:40,publish,Los Cabos te ofrece las mejores vacaciones de Semana Santa,"Semana Santa es el momento ideal para escapar de la rutina y disfrutar de unas vacaciones åÊde lujo. Los Cabos, Baja California Sur, te espera con los brazos abiertos.
No hay mucho mÌÁs por pensar: åÁReserva ya en Los Cabos! Disfruta con los amigos, en pareja o en familia de este destino vibrante y en constante movimiento, que te ofrece actividades de sol y playa, de aventura, pesca, golf, spas y una variadÌ_sima oferta culinaria.",,post,open,open,Noticias:noticias,
4210,14/04/14 23:04,publish,Los Cabos Open Surf,"Del 16 al 22 de junio se realizarÌÁ la segunda ediciÌ_n de Los Cabos Open Surf, que a diferencia del aÌ±o pasado, en que compitieron sÌ_lo varones, ahora participarÌÁn mujeres de la ASP (AsociaciÌ_n Profesional de Sur); un hecho histÌ_rico, ya que se es la competencia profesional mÌÁs importante de LatinoamÌ©rica que incluye rama femenil.
La sede serÌÁ la famosa playa Costa Azul, en donde ademÌÁs se realizarÌÁn actividades como conciertos al aire libre, actividades acuÌÁticas, actividades familiares y ecolÌ_gicas afines a la cultura de sol y playa,åÊ ademÌÁs de una gran feria gastronÌ_mica que mostrarÌÁ lo mejor de la oferta culinaria del destino.
En esta ocasiÌ_n se anticipa la participaciÌ_n de 144 surfistas en la rama varonil, mientras en la rama femenil se espera que acudan 94 mujeres, con una bolsa de 155 mil dÌ_lares.
Dado el alto nivel de los participantes, se trata de una competencia ‰ÛÏSeis estrellas‰Û para la cual se escogen los puntajes mÌÁs altos obtenidos en diversos torneos alrededor del mundo.
Es por esto y por la belleza natural que ofrece Los Cabos, que no debes perderte este evento que se consolida como el mÌÁs atractivo para los amantes del surf,åÊ y que cuenta con el apoyo y patrocinio del Fideicomiso TurÌ_stico de Los Cabos.",,post,open,open,Lo nuevo en Los Cabos:nuevo-cabos,
4208,14/04/14 23:01,publish,Los Cabos te ofrece las mejores vacaciones de Semana Santa,"Semana Santa es el momento ideal para escapar de la rutina y disfrutar de unas vacaciones åÊde lujo. Los Cabos, Baja California Sur, te espera con los brazos abiertos.
No hay mucho mÌÁs por pensar: åÁReserva ya en Los Cabos! Disfruta con los amigos, en pareja o en familia de este destino vibrante y en constante movimiento, que te ofrece actividades de sol y playa, de aventura, pesca, golf, spas y una variadÌ_sima oferta culinaria.",,post,open,open,Lo nuevo en Los Cabos:nuevo-cabos,
4205,11/04/14 19:21,publish,Gana tu luna de miel,"<p style=""text-align: left;"" align=""center""><img class=""size-medium wp-image-4107 alignleft"" alt=""ELARCO_COUPLE1_2_HI"" src=""http://visitaloscabos.travel/wp-content/uploads/2014/02/ELARCO_COUPLE1_2_HI-300x199.jpg"" width=""300"" height=""199"" />La mecÌÁnica para participar en la trivia åÁTu luna de miel en Los Cabos! se regirÌÁ bajo las siguientes reglas y condiciones. Para poder participar, segÌ¼n se describe mÌÁs adelante, los participantes aceptan en forma incondicional las estipulaciones del presente reglamento, incluyendo aquellas clÌÁusulas que limitan la responsabilidad de los organizadores. Asimismo aceptan someterse a las decisiones de los organizadores en cualquier asunto relacionado con la elecciÌ_n del ganador, entrega del premio y fechas para poder hacer efectivo el premio.</p>
Toda persona que participe estÌÁ aceptando automÌÁticamente los tÌ©rminos y condiciones del concurso åÁTu luna de miel en Los Cabos!
La trivia åÁTu luna de miel en Los Cabos! tiene por objeto promover a Los Cabos como un destino ideal para realizar bodas y disfrutar de una luna de miel de ensueÌ±o.
PodrÌÁn participar todas las personas que sean mayores de edad y que estÌÁn a punto de casarse o se hayan casado recientemente. (Pueden participar parejas cuyas bodas hayan sido de enero de 2014 a la fecha o que sean antes de diciembre de 2014). (Adjuntar documento que acredite que estÌÁn a punto de casarse o que estÌÁn reciÌ©n casados).
Importante: Quien no cumpla con los requerimientos antes expuestos serÌÁ descartado.
La trivia se regirÌÁ por la siguiente reglamentaciÌ_n:
I.-DuraciÌ_n
La trivia se lanzarÌÁ en la ediciÌ_n de Febrero de Nupcias Magazine 104 (a la venta a partir del 15 de febrero de 2014) y podrÌÁn enviar sus respuestas desde el 15 de febrero hasta el 28 de marzo de 2014 a las 12:00 hrs. del dÌ_a (hora del centro), al correo electrÌ_nico <a href=""mailto:trivia@visitaloscabos.travel"">trivia@visitaloscabos.travel</a>
El nombre de la pareja ganadora se darÌÁ a conocer en Nupcias Magazine 106 (a la venta a partir del 15 de abril) y se notificarÌÁ, vÌ_a correo electrÌ_nico, a los ganadores.
II.- MecÌÁnica
Las personas que compren la revista Nupcias podrÌÁn visualizar la trivia åÁTu luna de miel en Los Cabos! En la ediciÌ_n de febrero de Nupcias Magazine 104 (a la venta a partir del 15 de febrero de 2014)
Quien desee participar, deberÌÁ enviar por correo electrÌ_nico sus datos completos de contacto: (Nombre completo, edad, ciudad en la que vive, telÌ©fono fijo, telÌ©fono celular y correo electrÌ_nico).
Enviar un documento que compruebe que estÌÁ a punto de casarse Ejemplo: invitaciÌ_n de boda, foto donde se ilustre la propuesta para matrimonio, etc.
Enviar las respuestas a las tres preguntas de la trivia åÁTu luna de miel en Los Cabos!
Los participantes recibirÌÁn un mail de confirmaciÌ_n de recepciÌ_n del correo <a href=""mailto:trivia@visitaloscabos.travel"">trivia@visitaloscabos.travel</a>.
Se admitirÌÁn los mails para participar en la trivia åÁTu luna de miel en Los Cabos! Del 15 de febrero al 28 de marzo del 2014 hasta las 12:00 hrs. del dÌ_a, hora del centro.
A partir del 29 de marzo y hasta el 4 de abril de 2014 se revisarÌÁn todos los correos recibidos para verificar que cumplan con todos los requisitos antes mencionados.
Del 29 de marzo al 4 de abril de 2014 se elegirÌÁ al ganador, en base a que haya cumplido con todas las respuestas correctas, que cumpla con todos los requisitos solicitados y tenga la mejor historia de porque quiere disfrutar su luna de miel en Los Cabos. (La mejor historia la determinarÌÁ un comitÌ© conformado por Los Cabos y Nupcias Magazine).
Se darÌÁ a conocer al ganador en la ediciÌ_n del mes de abril de Nupcias Magazine 106 (a la venta a partir del 15 de abril de 2014).
III.- Premio
Un viaje de 3 noches y 4 dÌ_as, todo pagado para dos personas a Los Cabos, hospedÌÁndose en el hotel Sandos Finisterra, en plan Todo Incluido.
<ul>
	<li>Incluye vuelo redondo a Los Cabos para 2 personas.</li>
	<li>3 noches de hospedaje en habitaciÌ_n doble para 2 personas en plan Todo Incluido en el Hotel Sandos Finisterra.</li>
	<li>TrasportaciÌ_n aeropuerto-hotel-aeropuerto.</li>
</ul>
El premio es vÌÁlido durante todo el 2014, exceptuando dÌ_as festivos, puentes y estarÌÁ sujeto a disponibilidad del hotel.
La reservaciÌ_n requiere al menos tres meses de anticipaciÌ_n a la fecha del viaje.
El premio solamente podrÌÁ ser reclamado y aceptado por la persona cuyo nombre aparezca en la ediciÌ_n de abril de Nupcias Magazine 106 (a la venta a partir del 15 de abril) como ganadora del concurso y no podrÌÁ ser cedido bajo ninguna circunstancia a otra persona.
El premio no es canjeable por dinero en efectivo.
Impresiones AÌ©reas, S.A. de C.V. se reserva el derecho de cancelar o suspender la dinÌÁmica, si llegarÌÁ a presentarse una situaciÌ_n que impida el desarrollo y/o cumplimiento del mismo.
Los datos personales recabados al amparo de este concurso, se hace en base al Aviso de Privacidad constante en la pÌÁgina web <a href=""http://www.iasanet.com.mx"">www.iasanet.com.mx</a>
IV.- DeterminaciÌ_n del ganador
Del 29 de marzo al 4 de abril un equipo de Los Cabos y de Nupcias Magazine revisarÌÁ que cumplan con todos los requisitos solicitados en la trivia åÁTu luna de miel en Los Cabos!, que todas las respuestas enviadas por los participantes sean correctas y se leerÌÁn cada una de las historias enviadas.
El equipo de Los Cabos y de Nupcias Magazine realizarÌÁ una votaciÌ_n y se elegirÌÁ la historia ganadora.
Se obtendrÌÁ un ganador que disfrutarÌÁ del premio antes mencionado.
El nombre del ganador de la trivia åÁTu luna de miel en Los Cabos! se darÌÁ a conocer en la ediciÌ_n de abril de Nupcias Magazine 106 (a la venta a partir del 15 de abril) y se les notificarÌÁ al ganador vÌ_a mail.
V.- Entrega del Premio
El ganador recibirÌÁ un correo electrÌ_nico por parte de <a href=""mailto:trivia@visitaloscabos.travel"">trivia@visitaloscabos.travel</a> para coordinar las fechas en que desea aplicar su premio y se le confirmarÌÁ si esa fecha estÌÁ disponible en el hotel.
Finalmente recibirÌÁ un correo electrÌ_nico con los datos de vuelo y claves, asÌ_ como con los datos de confirmaciÌ_n del hotel y las indicaciones de la trasportadora que harÌÁ el traslado aeropuerto-hotel-aeropuerto.
&nbsp;
<b>Preguntas:</b>
1.- Fecha y lugar donde se celebrÌ_ la boda del guitarrista del grupo The Rolling Stones, <b>Keith Richards </b>con la ex modelo <b>Patti Hansen</b>.
2.- Nombre de una playa de Los Cabos, cercana al famoso Arco que evoca romance.
3.- åÀCuÌÁl serÌ_a para ti una luna de miel perfecta y original en Los Cabos?
&nbsp;
&nbsp;",,concurso_notas,closed,closed,,
